,MORT_30_AMI,MORT_30_CABG,MORT_30_COPD,MORT_30_HF,MORT_30_PN,MORT_30_STK,READM_30_AMI,READM_30_CABG,READM_30_COPD,READM_30_HF,READM_30_HIP_KNEE,READM_30_HOSP_WIDE,READM_30_PN,READM_30_STK,Hospital Name,State,Region,Location,Latitude,Longitude,Predicted State,Predicted Region
5189,14.7,4.4,9.1,13.1,16.6,12.3,17.3,14.1,21.3,23.2,4.4,15.7,15.7,15.2,PEACEHEALTH UNITED GENERAL MEDICAL CENTER,WA,West,"2000 HOSPITAL DRIVE
SEDRO WOOLLEY, WA 98284
(48.495516, -122.275264)",48.495516,-122.275264,CA,South
5061,16.2,10.4,7.2,12.0,19.0,19.7,15.4,15.9,19.8,23.2,19.3,15.7,17.7,17.2,PRESTON MEMORIAL HOSPITAL,WV,Mid-Atlantic,"150 MEMORIAL DRIVE
KINGWOOD, WV 26537
(39.463257, -79.661136)",39.463257,-79.661136,AL,South
2346,14.4,17.3,7.9,12.7,19.2,18.5,23.3,19.5,20.1,21.6,4.2,16.4,16.4,4.1,NICHOLAS H NOYES MEMORIAL HOSPITAL,NY,Mid-Atlantic,"111 CLARA BARTON STREET
DANSVILLE, NY 14437
(42.55213, -77.700356)",42.55213,-77.700356,FL,South
4010,12.7,2.8,7.7,11.0,18.2,16.6,18.6,14.9,21.7,22.2,5.1,16.6,17.3,14.0,LEE MEMORIAL HOSPITAL,FL,South,"2776 CLEVELAND AVE
FORT MYERS, FL 33901
(26.626924, -81.872295)",26.626924,-81.872295,PA,South
4626,15.7,3.6,10.3,16.3,19.0,20.4,15.1,14.7,19.6,19.8,4.6,15.5,18.9,11.0,RENOWN REGIONAL MEDICAL CENTER,NV,West,"1155 MILL STREET
RENO, NV 89502
(39.524747, -119.796721)",39.524747,-119.796721,TX,South
4606,17.6,15.8,8.0,7.4,17.1,15.3,13.8,14.8,21.9,13.6,3.0,15.9,16.1,16.9,WAGNER COMMUNITY MEMORIAL HOSPITAL - CAH,SD,West,"513 3RD ST SW POST OFFICE BOX 280
WAGNER, SD 57380
(43.079083, -98.300727)",43.079083,-98.300727,TX,West
4049,14.6,11.6,8.5,12.3,15.4,15.4,17.0,10.3,17.4,21.5,4.2,14.5,16.1,10.5,PARRISH MEDICAL CENTER,FL,South,"951 N WASHINGTON AVE
TITUSVILLE, FL 32796
(28.629068, -80.824944)",28.629068,-80.824944,WI,Midwest
4178,9.25,15.35,10.5,16.85,19.05,15.65,11.45,14.6,15.7,21.45,14.05,18.0,12.9,15.7,WARREN MEMORIAL HOSPITAL,VA,Mid-Atlantic,"905 SECOND ST
FRIEND, NE 68359
(40.653693, -97.282052)",40.653693,-97.282052,TX,South
2516,13.3,13.0,8.6,15.2,17.6,15.8,17.5,12.4,19.7,22.8,3.8,15.3,19.0,11.8,DAMERON HOSPITAL,CA,West,"525 WEST ACACIA STREET
STOCKTON, CA 95203
(37.961201, -121.300691)",37.961201,-121.300691,TX,South
4474,13.95,7.45,7.5,10.55,15.5,13.4,16.85,16.45,19.75,22.65,4.45,15.3,17.15,12.45,VALLEY HOSPITAL,NJ,Mid-Atlantic,"223 N VAN DIEN AVENUE
RIDGEWOOD, NJ 07450
(40.983204, -74.101761)",40.983204,-74.101761,WA,West
1183,12.2,2.3,7.9,8.1,13.8,13.4,17.6,15.0,18.6,20.9,3.7,15.3,15.6,12.2,MAIN LINE HOSPITAL LANKENAU,PA,Mid-Atlantic,"100 LANCASTER AVE
WYNNEWOOD, PA 19096
",,,TX,South
791,13.6714285714,12.7571428571,8.29285714286,12.3785714286,16.3571428571,15.7785714286,14.9857142857,13.7928571429,19.1,21.3142857143,10.5142857143,15.3714285714,16.6714285714,13.3928571429,MEMORIAL HOSPITAL,OK,Midwest,"210 MARIE LANGDON DRIVE
MANCHESTER, KY 40962
(37.162154, -83.761356)",37.162154,-83.761356,PA,Midwest
2203,12.1,2.5,6.4,9.7,13.4,13.0,19.3,14.3,21.4,21.7,5.7,17.3,19.3,12.8,"LAHEY HOSPITAL & MEDICAL CENTER, BURLINGTON",MA,New England,"41 &amp; 45 MALL ROAD
BURLINGTON, MA 01803
(42.487523, -71.179489)",42.487523,-71.179489,CA,South
5066,15.4,14.4,13.5,13.0,17.1,16.2,10.9,8.2,19.2,17.3,3.1,15.3,16.6,15.5,SISTERSVILLE GENERAL HOSPITAL,WV,Mid-Atlantic,"314 SOUTH WELLS STREET
SISTERSVILLE, WV 26175
(39.558339, -81.004067)",39.558339,-81.004067,WI,Midwest
5103,10.1,20.0,23.7,14.5,16.8,20.0,16.6,10.2,15.9,15.9,15.1,15.7,15.9,13.9,HEBREW HOME AND HOSPITAL INC,CT,New England,"1 ABRAHMS BOULEVARD
WEST HARTFORD, CT 06117
(41.802763, -72.728941)",41.802763,-72.728941,NE,Midwest
1474,14.9833333333,11.0166666667,8.31666666667,12.0666666667,17.3166666667,14.4666666667,16.4833333333,13.4833333333,19.8333333333,21.75,9.35,15.1833333333,16.3166666667,11.7,ST FRANCIS HOSPITAL,IL,Midwest,"5959 PARK AVE
MEMPHIS, TN 38119
(35.099901, -89.864516)",35.099901,-89.864516,TN,South
2195,14.4,16.5333333333,7.63333333333,11.0666666667,15.2333333333,14.7333333333,16.3333333333,8.86666666667,20.5333333333,23.2,4.33333333333,15.7,16.4666666667,11.6333333333,GOOD SAMARITAN MEDICAL CENTER,FL,South,"1309 N FLAGLER DR
WEST PALM BEACH, FL 33401
(26.725062, -80.049968)",26.725062,-80.049968,CO,West
4089,15.5,14.6,8.8,12.9,16.2,12.3,17.2,15.3,20.3,23.7,4.5,17.6,18.8,12.2,WEST BOCA MEDICAL CENTER,FL,South,"21644 STATE RD 7
BOCA RATON, FL 33428
(26.354571, -80.203236)",26.354571,-80.203236,MS,South
4144,16.3,17.8,15.4,3.8,21.5,16.0,17.1,19.8,19.7,21.5,15.6,15.6,7.3,16.3,KEARNEY COUNTY HEALTH SERVICES HOSPITAL,NE,Midwest,"727 EAST 1ST ST
MINDEN, NE 68959
(40.495775, -98.943555)",40.495775,-98.943555,TX,South
1585,11.3,2.4,7.3,9.8,11.4,16.6,14.7,13.7,17.6,18.3,3.6,14.0,15.0,11.0,MAYO CLINIC HOSPITAL,AZ,West,"5777 EAST MAYO BOULEVARD
PHOENIX, AZ 85054
(33.663306, -111.955634)",33.663306,-111.955634,TX,South
3890,17.8,15.3,8.1,15.5,16.5,16.1,15.3,17.8,14.1,15.5,14.5,16.1,17.8,20.4,RANGELY DISTRICT HOSPITAL,CO,West,"225 EAGLECREST
RANGELY, CO 81648
(40.083253, -108.80099)",40.083253,-108.80099,OK,Midwest
904,13.4,13.4,8.3,11.6,13.3,15.0,15.0,15.0,19.5,19.8,4.7,14.9,15.4,12.7,PAMPA REGIONAL MEDICAL CENTER,TX,South,"1 MEDICAL PLAZA
PAMPA, TX 79065
",,,TX,Midwest
1752,11.3,20.2,9.1,12.2,16.2,11.3,21.9,7.5,20.2,21.0,19.9,15.0,16.0,20.5,WASHINGTON COUNTY HOSPITAL AND CLINICS,IA,Midwest,"400 EAST POLK STREET
WASHINGTON, IA 52353
(41.288507, -91.687341)",41.288507,-91.687341,TX,Midwest
3689,11.8,19.8,8.1,12.6,17.9,21.3,15.8,16.1,20.2,20.1,17.8,14.9,15.1,21.8,MAYO CLINIC HEALTH SYSTEM  NORTHLAND,WI,Midwest,"1222 E WOODLAND AVE
BARRON, WI 54812
(45.39794, -91.839411)",45.39794,-91.839411,TX,South
4544,13.3,8.6,8.9,12.3,15.7,15.0,16.5,12.2,17.0,18.7,5.3,14.4,15.8,11.0,SENTARA WILLIAMSBURG REGIONAL MEDICAL CENTER,VA,Mid-Atlantic,"100 SENTARA CIRCLE
WILLIAMSBURG, VA 23188
(37.335034, -76.742161)",37.335034,-76.742161,NC,Midwest
4477,13.95,7.45,7.5,10.55,15.5,13.4,16.85,16.45,19.75,22.65,4.45,15.3,17.15,12.45,VALLEY HOSPITAL,WA,West,"12606 EAST MISSION AVENUE
SPOKANE, WA 99216
(47.671647, -117.235868)",47.671647,-117.235868,WA,West
4207,12.7,13.6,7.6,12.7,16.0,9.9,15.9,19.2,18.9,22.6,19.2,15.2,16.6,9.1,DONALSONVILLE HOSPITAL INC,GA,South,"102 HOSPITAL CIR
DONALSONVILLE, GA 39845
(31.050707, -84.880123)",31.050707,-84.880123,PA,Midwest
556,15.4,3.8,8.2,12.6,15.8,14.4,17.3,14.4,17.2,21.4,4.6,13.8,15.4,11.7,"CORPUS CHRISTI MEDICAL CENTER,THE",TX,South,"7101 S PADRE ISLAND DR
CORPUS CHRISTI, TX 78412
(27.694857, -97.345158)",27.694857,-97.345158,TX,South
1383,15.2,10.3,7.2,12.8,14.4,14.7,7.2,14.7,21.6,21.1,18.5,16.2,17.7,11.9,LAWRENCE COUNTY MEMORIAL HOSPITAL,IL,Midwest,"2200 W STATE ST
LAWRENCEVILLE, IL 62439
(38.729518, -87.69415)",38.729518,-87.69415,TX,South
2188,14.4,16.5333333333,7.63333333333,11.0666666667,15.2333333333,14.7333333333,16.3333333333,8.86666666667,20.5333333333,23.2,4.33333333333,15.7,16.4666666667,11.6333333333,GOOD SAMARITAN MEDICAL CENTER,MA,New England,"200 EXEMPLA CIRCLE
LAFAYETTE, CO 80026
(39.96931, -105.083203)",39.96931,-105.083203,CO,West
2323,25.5,6.5,15.6,11.5,14.7,9.5,25.0,18.5,17.0,4.1,15.4,16.2,17.0,23.9,MARGARETVILLE MEMORIAL HOSPITAL,NY,Mid-Atlantic,"42084 STATE HIGHWAY 28
MARGARETVILLE, NY 12455
(42.147376, -74.641541)",42.147376,-74.641541,CA,West
3266,11.6,18.5,15.9,15.1,15.9,18.5,15.8,20.1,11.6,15.7,13.9,15.1,17.6,22.0,ST LUKE HOSPITAL & LIVING CENTER,KS,Midwest,"535 SOUTH FREEBRON
MARION, KS 66861
(38.342708, -97.010014)",38.342708,-97.010014,KS,Midwest
3584,15.2,3.5,7.7,12.1,15.3,15.0,16.7,14.6,19.5,22.9,6.0,16.2,18.2,13.0,MOUNTAIN VIEW REGIONAL MEDICAL CENTER,NM,West,"4311 EAST LOHMAN AVENUE
LAS CRUCES, NM 88011
(32.322639, -106.728297)",32.322639,-106.728297,FL,South
4804,12.7,5.9,9.0,12.8,21.2,14.3,15.9,15.2,18.0,23.2,17.5,15.8,17.8,14.6,TENNOVA HEALTHCARE-LAFOLLETT MEDICAL CENTER,TN,South,"923 EAST CENTRAL AVENUE
LA FOLLETTE, TN 37766
(36.387967, -84.111365)",36.387967,-84.111365,TX,South
1447,14.7,8.4,8.76666666667,12.5,16.2333333333,14.5333333333,17.1,14.4333333333,20.2,21.0,4.23333333333,15.0333333333,17.3666666667,12.1333333333,SAINT FRANCIS MEDICAL CENTER,CA,West,"530 NE GLEN OAK AVE
PEORIA, IL 61637
(40.702526, -89.590445)",40.702526,-89.590445,WI,Midwest
511,15.2,16.5,7.9,12.4,15.4,16.1,17.3,11.4,13.2,11.4,4.6,15.4,15.3,13.8,BAYLOR SURGICAL HOSPITAL AT FORT WORTH,TX,South,"1800 PARK PLACE AVENUE
FORT WORTH, TX 76110
(32.725778, -97.346185)",32.725778,-97.346185,TX,West
3144,13.9,15.9,9.2,11.9,18.1,13.9,13.9,19.0,20.8,22.1,19.0,15.3,16.9,11.3,THREE RIVERS HEALTH,MI,Midwest,"701 S HEALTH PARKWAY
THREE RIVERS, MI 49093
(41.934946, -85.647048)",41.934946,-85.647048,FL,South
1266,14.2,7.6,5.5,12.2,15.5,15.0,16.5,13.9,19.9,21.3,4.8,15.5,19.2,13.2,UPMC NORTHWEST,PA,Mid-Atlantic,"100 FAIRFIELD DRIVE
SENECA, PA 16346
(41.360026, -79.707926)",41.360026,-79.707926,OH,Midwest
746,13.6714285714,12.7571428571,8.29285714286,12.3785714286,16.3571428571,15.7785714286,14.9857142857,13.7928571429,19.1,21.3142857143,10.5142857143,15.3714285714,16.6714285714,13.3928571429,MEMORIAL HOSPITAL,OH,Midwest,"1101 MICHIGAN AVE
LOGANSPORT, IN 46947
(40.762465, -86.361246)",40.762465,-86.361246,PA,Midwest
1518,14.2666666667,10.1666666667,7.16666666667,11.1,16.4,14.2,16.8,10.4666666667,19.7666666667,20.6666666667,4.66666666667,15.0666666667,17.8666666667,11.9,ST MARYS HOSPITAL,IL,Midwest,"700 SOUTH PARK ST
MADISON, WI 53715
(43.059474, -89.400805)",43.059474,-89.400805,IL,Midwest
2049,14.4,7.6,7.4,13.1,14.5,15.0,13.2,15.6,19.6,22.3,4.7,15.3,16.3,11.7,PARKVIEW NOBLE HOSPITAL,IN,Midwest,"401 SAWYER RD
KENDALLVILLE, IN 46755
(41.448868, -85.293329)",41.448868,-85.293329,OH,Midwest
3592,15.0,21.2,7.8,12.7,14.0,14.7,16.9,4.3,19.2,22.3,4.1,16.3,16.0,11.4,SAN JUAN REGIONAL MEDICAL CENTER,NM,West,"801 WEST MAPLE STREET
FARMINGTON, NM 87401
(36.724323, -108.215501)",36.724323,-108.215501,FL,Midwest
1511,10.2,13.2333333333,8.36666666667,11.2333333333,15.0333333333,19.6666666667,17.0,17.5666666667,20.0,20.9666666667,5.4,15.4333333333,16.8666666667,12.1666666667,ST JOSEPHS HOSPITAL,WI,Midwest,"9515 HOLY CROSS LN
BREESE, IL 62230
(38.625153, -89.524944)",38.625153,-89.524944,TX,South
2849,15.0666666667,12.3666666667,8.76666666667,12.3,16.3666666667,14.0333333333,16.3666666667,10.8333333333,20.5333333333,22.0666666667,4.33333333333,15.2,16.6333333333,12.0333333333,ST ANTHONY HOSPITAL,OR,West,"11567 CANTERWOOD BOULEVARD NW
GIG HARBOR, WA 98332
(47.363493, -122.614918)",47.363493,-122.614918,FL,Midwest
2809,14.2,3.3,8.2,15.3,15.6,14.6,14.9,14.3,20.2,19.1,3.8,14.9,13.9,11.5,GOOD SAMARITAN REGIONAL MEDICAL CENTER,OR,West,"3600 NW SAMARITAN DRIVE
CORVALLIS, OR 97330
(44.604624, -123.251104)",44.604624,-123.251104,NC,West
4054,11.8,6.0,5.4,8.3,16.0,14.2,18.4,11.9,17.5,22.8,5.1,16.8,20.8,11.9,RAULERSON HOSPITAL,FL,South,"1796 HWY 441 NORTH
OKEECHOBEE, FL 34972
(27.26006, -80.829873)",27.26006,-80.829873,CA,South
4114,14.4,4.8,8.6,10.9,15.8,14.3,17.0,14.9,20.4,21.2,3.9,14.7,16.3,13.2,CHI HEALTH GOOD SAMARITAN,NE,Midwest,"P O BOX 1990, 10 EAST 31ST ST
KEARNEY, NE 68848
",1990,,TX,Midwest
622,19.6,17.8,20.6,14.4,18.6,4.0,15.9,14.5,11.7,18.4,14.7,15.7,16.6,19.6,FRIO REGIONAL HOSPITAL,TX,South,"200 S IH 35
PEARSALL, TX 78061
(28.89628, -99.116206)",28.89628,-99.116206,TX,West
3612,9.8,9.0,15.4,14.9,16.5,3.4,16.1,4.5,8.5,11.4,14.1,15.5,17.8,21.9,LINTON HOSPITAL - CAH,ND,West,"518 NORTH BROADWAY
LINTON, ND 58552
(46.271681, -100.232862)",46.271681,-100.232862,TX,West
4921,11.7,2.9,9.8,10.1,12.2,13.5,17.9,15.0,19.5,21.5,4.7,15.6,20.6,12.9,ST LUKES HOSPITAL OF KANSAS CITY,MO,Midwest,"4401 WORNALL ROAD
KANSAS CITY, MO 64111
(39.04597, -94.590154)",39.04597,-94.590154,TX,South
1309,15.1,15.1,7.4,12.6,17.2,16.3,16.7,16.7,19.4,21.5,5.4,15.5,17.6,11.5,ALTON MEMORIAL HOSPITAL,IL,Midwest,"ONE MEMORIAL DRIVE
ALTON, IL 62002
",,,IN,South
1385,5.1,18.6,7.6,11.0,13.1,18.6,5.8,14.2,20.4,22.8,16.8,15.7,17.8,15.2,LORETTO HOSPITAL,IL,Midwest,"645 SOUTH CENTRAL AVE
CHICAGO, IL 60644
(41.872042, -87.764443)",41.872042,-87.764443,TX,South
498,21.6,13.8,8.4,13.8,15.1,16.9,14.3,15.1,19.1,19.8,4.9,15.0,16.2,20.7,BAYLOR SCOTT & WHITE MEDICAL CENTER - LLANO,TX,South,"200 W OLLIE
LLANO, TX 78643
(30.743345, -98.677996)",30.743345,-98.677996,NE,Midwest
1887,14.32,16.18,8.2,12.46,17.16,15.06,16.0,12.24,20.06,21.3,4.26,15.78,16.98,12.22,MERCY MEDICAL CENTER,ND,West,"1320 MERCY DRIVE NW
CANTON, OH 44708
(40.812321, -81.397069)",40.812321,-81.397069,NY,Mid-Atlantic
1781,17.65,12.9,6.7,14.35,20.3,12.45,14.7,17.55,20.6,18.05,11.25,14.45,18.2,13.4,COMMUNITY HOSPITALS AND WELLNESS CENTERS,OH,Midwest,"433 WEST HIGH STREET
BRYAN, OH 43506
(41.47461, -84.556455)",41.47461,-84.556455,OH,Midwest
2013,16.3,2.6,8.9,12.2,19.0,15.5,17.9,13.6,21.2,23.4,4.8,16.7,19.3,12.7,FRANCISCAN ST MARGARET HEALTH - DYER,IN,Midwest,"24 JOLIET ST
DYER, IN 46311
(41.494365, -87.524166)",41.494365,-87.524166,AL,South
4021,14.9,3.0,7.8,9.2,13.6,13.0,17.5,14.6,21.5,26.0,5.8,17.4,17.5,16.0,MEMORIAL HOSPITAL JACKSONVILLE,FL,South,"3625 UNIVERSITY BLVD S
JACKSONVILLE, FL 32216
(30.287633, -81.602405)",30.287633,-81.602405,NY,South
3803,12.9,15.7,7.4,13.2,12.2,13.5,15.9,16.2,17.1,21.6,19.3,13.7,13.3,12.9,LAKELAND COMMUNITY HOSPITAL,AL,South,"42024 HIGHWAY 195 E
HALEYVILLE, AL 35565
(34.241236, -87.590675)",34.241236,-87.590675,TX,South
3122,7.8,17.4,8.0,14.2,14.0,18.3,19.4,8.3,18.3,20.5,4.3,15.3,15.0,17.4,SPARROW CLINTON HOSPITAL,MI,Midwest,"805 S OAKLAND
SAINT JOHNS, MI 48879
(42.993299, -84.555811)",42.993299,-84.555811,TX,West
49,14.8666666667,7.4,8.1,11.6666666667,15.9,14.3333333333,16.7333333333,14.8333333333,20.0333333333,21.2333333333,5.23333333333,15.3333333333,17.9666666667,13.3666666667,PROVIDENCE HOSPITAL,SC,South,"6801 AIRPORT BOULEVARD
MOBILE, AL 36608
(30.681482, -88.197854)",30.681482,-88.197854,AL,South
800,13.6714285714,12.7571428571,8.29285714286,12.3785714286,16.3571428571,15.7785714286,14.9857142857,13.7928571429,19.1,21.3142857143,10.5142857143,15.3714285714,16.6714285714,13.3928571429,MEMORIAL HOSPITAL,NE,Midwest,"4500 MEMORIAL DRIVE
BELLEVILLE, IL 62226
(38.550533, -90.021168)",38.550533,-90.021168,PA,Midwest
1745,15.9,5.0,10.4,13.8,16.2,14.9,19.1,15.8,20.1,20.7,4.1,15.1,19.1,18.2,TRINITY MUSCATINE,IA,Midwest,"1518 MULBERRY AVENUE
MUSCATINE, IA 52761
(41.434173, -91.052727)",41.434173,-91.052727,NE,Midwest
3616,21.6,5.9,14.9,16.9,14.9,15.8,15.7,19.5,22.3,17.6,19.5,15.7,21.2,17.3,MOUNTRAIL COUNTY MEDICAL CENTER,ND,West,"615 6TH ST SE
STANLEY, ND 58784
(48.312385, -102.380871)",48.312385,-102.380871,TX,West
2089,14.5571428571,10.8142857143,7.78571428571,12.1714285714,16.6714285714,15.2285714286,16.5714285714,15.4857142857,19.4571428571,21.0285714286,7.68571428571,15.6428571429,16.7428571429,11.6,ST JOSEPH HOSPITAL,CA,West,"360 BROADWAY
BANGOR, ME 04401
(44.814673, -68.77138)",44.814673,-68.77138,IN,Mid-Atlantic
50,14.8666666667,7.4,8.1,11.6666666667,15.9,14.3333333333,16.7333333333,14.8333333333,20.0333333333,21.2333333333,5.23333333333,15.3333333333,17.9666666667,13.3666666667,PROVIDENCE HOSPITAL,SC,South,"2435 FOREST DR
COLUMBIA, SC 29204
(34.013278, -81.012142)",34.013278,-81.012142,AL,South
238,11.5,18.4,7.9,13.1,16.9,13.1,16.9,15.5,19.7,23.1,22.2,15.8,18.0,11.5,CHIPPEWA COUNTY HOSPITAL,MN,Midwest,"824 NORTH 11TH STREET
MONTEVIDEO, MN 56265
(44.953934, -95.713586)",44.953934,-95.713586,MS,South
2601,15.8,15.6,17.5,15.6,18.8,16.1,16.9,13.4,15.9,15.9,11.9,15.3,11.9,11.9,KAISER FOUNDATION HOSPITAL-SANTA CLARA,CA,West,"700 LAWRENCE EXPRESSWAY
SANTA CLARA, CA 95051
(37.335561, -121.995768)",37.335561,-121.995768,TX,West
3877,17.3,11.3,9.9,7.6,14.5,14.6,19.2,15.0,15.3,15.3,4.3,9.6,13.0,17.3,NATIONAL JEWISH HEALTH,CO,West,"1400 JACKSON ST
DENVER, CO 80206
(39.740019, -104.942892)",39.740019,-104.942892,TX,West
1164,12.8,2.5,7.8,11.1,15.1,13.0,17.6,14.5,20.8,24.5,4.6,16.1,17.5,13.3,JEANES HOSPITAL,PA,Mid-Atlantic,"7600 CENTRAL AVENUE
PHILADELPHIA, PA 19111
(40.069071, -75.086551)",40.069071,-75.086551,CA,South
1112,14.5,18.3,8.4,11.3,13.4,21.4,22.2,10.6,19.6,21.1,4.3,16.1,15.3,13.0,GEISINGER - BLOOMSBURG HOSPITAL,PA,Mid-Atlantic,"549 EAST FAIR STREET
BLOOMSBURG, PA 17815
(41.001769, -76.448874)",41.001769,-76.448874,NH,West
3102,11.8,2.4,9.5,10.6,17.7,14.6,15.0,14.8,18.4,18.6,3.9,14.8,17.1,9.1,MUNSON MEDICAL CENTER,MI,Midwest,"1105 SIXTH STREET
TRAVERSE CITY, MI 49684
(44.761646, -85.641404)",44.761646,-85.641404,TX,South
3368,17.3,8.4,15.5,12.2,19.2,16.7,16.9,15.3,17.3,22.4,21.7,16.1,17.3,21.7,SHARKEY ISSAQUENA COMMUNITY HOSPITAL,MS,South,"47 SOUTH FOURTH ST
ROLLING FORK, MS 39159
(32.905084, -90.885005)",32.905084,-90.885005,NE,South
3183,15.3,15.5,15.5,17.4,17.8,8.4,15.3,15.5,12.4,23.0,15.5,15.5,15.8,18.4,GRISELL MEMORIAL HOSPITAL,KS,Midwest,"210 SOUTH VERMONT AVENUE
RANSOM, KS 67572
(38.635929, -99.931542)",38.635929,-99.931542,IA,Midwest
5226,12.2,16.7,13.8,13.8,19.0,19.3,13.8,17.5,19.0,16.6,16.2,19.9,12.8,22.8,KAHUKU MEDICAL CENTER,HI,Hawaii,"56-117 PUALALEA STREET
KAHUKU, HI 96731
(21.677055, -157.952257)",21.677055,-157.952257,NE,West
3135,13.9,21.0,7.0,14.1,16.0,15.3,14.5,15.9,20.2,21.8,4.5,16.0,15.5,12.1,ST JOHN RIVER DISTRICT HOSPITAL,MI,Midwest,"4100 RIVER RD
EAST CHINA, MI 48054
(42.785834, -82.478014)",42.785834,-82.478014,OR,Midwest
1268,13.0,2.7,7.2,8.8,15.0,16.3,17.7,13.6,17.8,21.1,5.5,17.5,19.3,15.4,UPMC PRESBYTERIAN SHADYSIDE,PA,Mid-Atlantic,"200 LOTHROP STREET
PITTSBURGH, PA 15213
(40.441824, -79.960769)",40.441824,-79.960769,CA,South
3535,6.9,21.6,14.7,12.9,15.7,11.2,17.0,16.5,15.3,5.1,4.8,15.7,15.8,12.6,LONE PEAK HOSPITAL,UT,West,"11925 S STATE STREET
DRAPER, UT 84020
(40.534522, -111.891522)",40.534522,-111.891522,TX,West
327,12.9666666667,17.3333333333,11.7,11.7,16.9333333333,16.4,15.6,15.2333333333,19.3666666667,19.7,8.83333333333,16.2,15.1333333333,13.9,JOHNSON MEMORIAL HOSPITAL,MN,Midwest,"201 CHESTNUT HILL RD
STAFFORD SPRINGS, CT 06076
(41.977367, -72.389971)",41.977367,-72.389971,TX,South
2845,14.7,12.1,8.0,14.4,19.4,15.0,16.0,17.2,18.6,20.3,4.7,15.0,16.2,13.1,SKY LAKES MEDICAL CENTER,OR,West,"2865 DAGGETT AVENUE
KLAMATH FALLS, OR 97601
(42.252655, -121.787391)",42.252655,-121.787391,TX,South
4503,15.0,16.7,8.1,13.6,15.1,17.0,18.2,17.2,22.3,22.8,6.8,16.5,15.4,13.4,FAUQUIER HOSPITAL,VA,Mid-Atlantic,"500 HOSPITAL DRIVE
WARRENTON, VA 20186
(38.714858, -77.808307)",38.714858,-77.808307,MO,South
2249,15.6,11.5,6.5,11.5,18.4,14.2,17.0,14.4,23.0,24.8,12.6,16.9,18.9,13.2,BROOKDALE HOSPITAL MEDICAL CENTER,NY,Mid-Atlantic,"1 BROOKDALE PLAZA
BROOKLYN, NY 11212
(40.6545, -73.91275)",40.6545,-73.91275,KY,South
5050,11.7,15.0,8.5,9.9,15.4,14.6,16.3,8.2,22.6,21.2,17.6,14.8,15.6,12.1,JACKSON GENERAL HOSPITAL,WV,Mid-Atlantic,"122 PINNELL ST
RIPLEY, WV 25271
(38.823541, -81.728325)",38.823541,-81.728325,TX,Midwest
4582,7.8,15.3,13.3,15.3,18.5,23.2,7.2,15.3,13.4,21.6,4.5,15.6,16.7,4.8,LEWIS AND CLARK SPECIALTY HOSPITAL,SD,West,"2601 FOX RUN PARKWAY
YANKTON, SD 57078
(42.904944, -97.399989)",42.904944,-97.399989,SD,West
4039,13.3,4.0,9.4,13.5,20.1,16.4,18.3,15.2,20.2,21.8,4.5,16.1,19.4,11.9,OAK HILL HOSPITAL,FL,South,"11375 CORTEZ BLVD
BROOKSVILLE, FL 34613
(28.533305, -82.534495)",28.533305,-82.534495,KY,South
3972,14.6,4.2,7.4,12.3,18.1,13.8,18.6,14.7,21.9,24.2,3.8,16.0,17.3,11.8,FLORIDA HOSPITAL WATERMAN,FL,South,"1000 WATERMAN WAY
TAVARES, FL 32778
(28.822351, -81.71021)",28.822351,-81.71021,CA,South
1658,16.45,13.0,13.0,17.8,15.8,16.2,16.6,15.9,15.1,15.25,16.05,15.6,16.5,19.35,DECATUR COUNTY HOSPITAL,KS,Midwest,"810 W COLUMBIA STREET
OBERLIN, KS 67749
(39.816176, -100.537869)",39.816176,-100.537869,IA,Midwest
1526,20.3,12.8,6.8,12.7,14.2,15.2,10.8,16.3,21.7,22.2,15.5,15.7,17.3,11.8,TAYLORVILLE MEMORIAL HOSPITAL,IL,Midwest,"201 EAST PLEASANT STREET
TAYLORVILLE, IL 62568
(39.553753, -89.293754)",39.553753,-89.293754,FL,South
906,14.7,24.1,6.8,11.1,11.5,13.4,17.2,4.1,18.9,21.3,4.2,14.9,15.5,12.0,PARK PLAZA HOSPITAL,TX,South,"1313 HERMANN DR
HOUSTON, TX 77004
(29.722376, -95.388047)",29.722376,-95.388047,TX,South
4062,14.6,17.7,11.9,13.1,19.9,15.3,16.6,11.9,17.7,20.8,4.6,14.8,14.2,11.1,SEVEN RIVERS REGIONAL MEDICAL CENTER,FL,South,"6201 N SUNCOAST BLVD
CRYSTAL RIVER, FL 34428
(28.951772, -82.626291)",28.951772,-82.626291,OK,South
2430,23.5,23.5,23.5,4.5,4.8,23.5,23.5,23.5,10.6,4.5,4.5,19.1,4.8,10.6,EDWARD MCCREADY MEMORIAL HOSPITAL,MD,Mid-Atlantic,"201 HALL HIGHWAY
CRISFIELD, MD 21817
(37.996007, -75.852367)",37.996007,-75.852367,CA,West
3005,15.6,7.9,11.1,17.9,18.8,16.7,14.9,13.6,19.6,20.2,3.8,14.8,16.0,13.2,LITTLETON REGIONAL HEALTHCARE,NH,New England,"600 ST JOHNSBURY ROAD
LITTLETON, NH 03561
(44.315543, -71.82741)",44.315543,-71.82741,TX,South
